results	results	100.000	50268	0	0	2280560	2330827	4672921	4622654	0.0	90653
results	results	99.991	45702	4	0	1118121	1163822	4718623	4672922	0.0	82400
results	results	99.995	42563	2	0	2812586	2855148	2740874	2698312	0.0	76749
results	results	99.994	32960	2	0	4567185	4600144	4718614	4751573	0.0	59431
results	results	99.997	31546	1	0	4600190	4631735	1	31546	0.0	56885
results	results	100.000	29038	0	0	4631736	4660773	682389	711426	0.0	52367
results	results	99.992	26234	2	0	4660845	4687078	4777805	4751572	0.0	47301
results	results	99.962	23388	9	0	4431687	4455074	4367507	4390894	0.0	42137
results	results	99.995	20000	1	0	4687155	4707154	1427056	1447055	0.0	36064
results	results	99.982	16476	3	0	4415165	4431640	4351055	4367530	0.0	29700
results	results	99.889	11720	12	1	4733897	4745615	4431304	4419585	0.0	21074
results	results	99.991	10567	1	0	2269993	2280559	1509872	1499306	0.0	19052
results	results	100.000	10189	0	0	4745616	4755804	4787989	4777801	0.0	18375
results	results	99.987	7481	1	0	4765679	4773159	4787987	4795467	0.0	13487
results	results	100.000	6129	0	0	4773180	4779308	4801596	4795468	0.0	11054
results	results	99.977	4358	1	0	4789031	4793388	4811695	4807338	0.0	7855
results	results	99.952	4139	2	0	4741477	4745615	4399239	4395101	0.0	7456
results	results	100.000	3602	0	0	4465234	4468835	4390889	4394490	0.0	6497
results	results	78.128	7146	1418	68	4521643	4528724	4424177	4431241	0.0	5665
results	results	99.897	2910	3	0	4715924	4718833	4418306	4415397	0.0	5235
results	results	76.292	5281	1197	25	204595	209846	28086	22832	0.0	3817
results	results	76.292	5281	1197	25	4623021	4628275	241463	236212	0.0	3817
results	results	100.000	1697	0	0	4800532	4802228	4811695	4813391	0.0	3061
results	results	100.000	1571	0	0	4803917	4805487	4813392	4814962	0.0	2834
results	results	94.131	1755	102	1	1162591	1164344	3235896	3237650	0.0	2698
results	results	75.470	3938	944	16	3942241	3946168	248627	252552	0.0	2695
results	results	75.470	3938	944	16	217010	220935	4030168	4026241	0.0	2695
results	results	100.000	1380	0	0	4793386	4794765	3236272	3237651	0.0	2489
results	results	100.000	1361	0	0	4794688	4796048	4814962	4816322	0.0	2455
results	results	85.080	2118	285	9	4784430	4786527	4404146	4406252	0.0	2383
results	results	71.327	4663	1213	53	3592538	3597138	3714763	3710163	0.0	2255
results	results	71.327	4663	1213	53	3593735	3598335	3715960	3711360	0.0	2255
results	results	71.949	4171	1101	23	1119301	1123413	1711679	1707520	0.0	2206
results	results	71.949	4171	1101	23	2068681	2072840	4717443	4713331	0.0	2206
results	results	96.035	1362	49	3	1164268	1165628	4814962	4816319	0.0	2205
results	results	68.798	5256	1543	47	3592530	3597738	3715368	3710163	0.0	1961
results	results	68.798	5256	1543	47	3593130	3598335	3715968	3710760	0.0	1961
results	results	91.636	1375	108	3	4415159	4416532	4262028	4260660	0.0	1955
results	results	91.630	1374	107	4	3988989	3990355	4351050	4352422	0.0	1949
results	results	91.165	1313	116	0	4796729	4798041	4804761	4803449	0.0	1846
results	results	99.303	1004	7	0	4787955	4788958	4407524	4408527	0.0	1780
results	results	98.521	1014	13	2	4807841	4808853	4816320	4817332	0.0	1755
results	results	74.435	2789	655	30	3592582	3595344	3712916	3710160	0.0	1733
results	results	74.435	2789	655	30	3595582	3598338	3715916	3713154	0.0	1733
results	results	90.736	1209	111	1	3833363	3834570	2777546	2778754	0.0	1673
results	results	90.736	1209	111	1	2808746	2809954	3818950	3820157	0.0	1673
results	results	87.470	1261	113	7	3996329	3997559	1280329	1281574	0.0	1572
results	results	87.470	1261	113	7	971156	972401	4254686	4253456	0.0	1572
results	results	77.121	2063	398	34	820803	822828	322677	324702	0.0	1507
results	results	77.121	2063	398	34	291060	293085	1129976	1132001	0.0	1507
results	results	79.275	1655	338	3	3537352	3539003	355485	353833	0.0	1430
results	results	79.275	1655	338	3	322216	323868	3769495	3771146	0.0	1430
results	results	69.661	3418	964	32	3592562	3595944	3714139	3710760	0.0	1411
results	results	69.661	3418	964	32	3594359	3597738	3715936	3712554	0.0	1411
results	results	100.000	765	0	0	4809737	4810501	4395178	4394414	0.0	1380
results	results	100.000	765	0	0	4809737	4810501	4419662	4418898	0.0	1380
results	results	97.704	784	16	2	4252550	4253332	1281100	1280318	0.0	1326
results	results	97.704	784	16	2	971145	971927	1870849	1871631	0.0	1326
results	results	68.680	3576	1062	30	3592552	3596101	3713549	3710006	0.0	1317
results	results	68.680	3576	1062	30	3594949	3598492	3715946	3712397	0.0	1317
results	results	93.466	857	56	0	4793386	4794242	4673778	4672922	0.0	1294
results	results	73.099	2249	580	14	1269779	1272016	1140086	1137852	0.0	1288
results	results	73.099	2249	580	14	828679	830913	2591849	2594086	0.0	1288
results	results	91.264	870	75	1	1109064	1109932	1183444	1184313	0.0	1223
results	results	91.264	870	75	1	874271	875140	1418237	1419105	0.0	1223
results	results	100.000	657	0	0	4810502	4811158	4818401	4819057	0.0	1186
results	results	83.607	1098	168	4	1104349	1105435	1393901	1394997	0.0	1162
results	results	83.607	1098	168	4	1084728	1085824	1413522	1414608	0.0	1162
results	results	96.047	683	27	0	2284589	2285271	1185161	1185843	0.0	1111
results	results	96.047	683	27	0	875988	876670	4668892	4668210	0.0	1111
results	results	71.049	2259	634	8	289350	291592	318421	320675	0.0	1108
results	results	71.049	2259	634	8	286804	289058	320967	323209	0.0	1108
results	results	72.723	1965	516	10	1769575	1771529	2423827	2421873	0.0	1101
results	results	72.774	1965	515	11	1440038	1441992	3287364	3289318	0.0	1101
results	results	67.120	3674	1066	58	4469564	4473179	282725	286314	0.0	1047
results	results	67.120	3674	1066	58	251108	254697	1498560	1494945	0.0	1047
results	results	83.350	997	158	5	1115420	1116409	1413094	1414089	0.0	1035
results	results	83.350	997	158	5	1103921	1104916	1424593	1425582	0.0	1035
results	results	67.999	3128	932	36	1779719	1782807	1708580	1711677	0.0	1029
results	results	67.999	3128	932	36	2068683	2071780	3300596	3297508	0.0	1029
results	results	100.000	557	0	0	3834918	3835474	4818400	4817844	0.0	1005
results	results	70.043	2300	620	29	819066	821329	318409	320675	0.0	974
results	results	70.043	2300	620	29	286792	289058	1128239	1130502	0.0	974
results	results	70.627	1995	566	8	1889211	1891195	3021379	3019395	0.0	939
results	results	70.627	1995	566	8	3070072	3072056	3407003	3408987	0.0	939
results	results	86.658	772	73	4	3996329	3997071	1870859	1871629	0.0	938
results	results	86.658	772	73	4	4252552	4253322	4253944	4254686	0.0	938
results	results	71.273	1838	508	11	4398955	4400782	2460063	2458236	0.0	903
results	results	71.273	1838	508	11	1403802	1405629	4581953	4580126	0.0	903
results	results	100.000	473	0	0	3988598	3989070	4817843	4817371	0.0	854
results	results	100.000	468	0	0	4708994	4709461	4418773	4418306	0.0	845
results	results	89.396	613	35	3	2560494	2561106	729035	728453	0.0	827
results	results	89.396	613	35	3	2561494	2562076	730035	729423	0.0	827
results	results	82.979	799	135	1	1689780	1690577	1622962	1623760	0.0	825
results	results	82.979	799	135	1	2156615	2157413	3484367	3485164	0.0	825
results	results	80.864	810	69	4	3426589	3427313	2204368	2203560	0.0	822
results	results	73.564	1358	339	11	2596855	2598202	1458657	1460004	0.0	800
results	results	73.564	1358	339	11	4508120	4509467	2989400	2990747	0.0	800
results	results	72.329	1507	372	24	4562648	4564127	4792447	4790959	0.0	771
results	results	68.145	2232	669	25	3592530	3594743	3712368	3710161	0.0	746
results	results	68.145	2232	669	25	3596130	3598337	3715968	3713755	0.0	746
results	results	84.299	656	73	3	2809298	2809953	1899920	1899295	0.0	733
results	results	84.299	656	73	3	4224261	4224886	2778202	2777547	0.0	733
results	results	72.628	1370	349	16	2596848	2598204	2590424	2591780	0.0	732
results	results	72.628	1370	349	16	1272085	1273441	2989398	2990754	0.0	732
results	results	74.858	1054	255	2	3217835	3218880	2053505	2054556	0.0	707
results	results	74.858	1054	255	2	3215726	3216777	2055614	2056659	0.0	707
results	results	83.232	656	80	3	3833364	3834019	1899295	1899920	0.0	701
results	results	83.232	656	80	3	4224261	4224886	3819501	3820156	0.0	701
results	results	72.047	1363	359	16	1272087	1273438	1460004	1458653	0.0	689
results	results	71.974	1363	360	15	4508120	4509471	2591778	2590427	0.0	689
results	results	81.466	723	130	4	4756550	4757270	4365946	4365226	0.0	686
results	results	71.089	1387	385	8	2859680	2861058	1563281	1564659	0.0	673
results	results	71.089	1387	385	8	2215716	2217094	3230393	3231771	0.0	673
results	results	69.250	1613	457	10	818888	820491	320777	322359	0.0	664
results	results	69.250	1613	457	10	289160	290742	1128061	1129664	0.0	664
results	results	71.053	1330	382	1	209945	211271	22437	21108	0.0	662
results	results	71.053	1330	382	1	4621297	4622626	242888	241562	0.0	662
results	results	82.504	623	109	0	1089598	1090220	144688	145310	9.42e-178	633
results	results	78.721	766	159	4	3795332	3796095	1347776	1347013	9.42e-178	633
results	results	82.504	623	109	0	113071	113693	1398771	1399393	9.42e-178	633
results	results	78.721	766	159	4	1037840	1038603	3857425	3858188	9.42e-178	633
results	results	68.743	1798	476	35	1833316	1835067	3345327	3347084	1.15e-176	629
results	results	68.743	1798	476	35	1827535	1829292	3351108	3352859	1.15e-176	629
results	results	72.509	1124	303	6	3797319	3798439	1587142	1586022	8.82e-172	613
results	results	72.509	1124	303	6	2193233	2194353	3856201	3855081	8.82e-172	613
results	results	93.382	408	26	1	2855148	2855555	4673747	4674153	3.08e-171	611
results	results	79.132	714	143	3	727859	728569	1035314	1034604	1.08e-170	609
results	results	79.132	714	143	3	725353	726063	1037820	1037110	1.08e-170	609
results	results	85.988	521	65	4	1692724	1693242	1426112	1425598	5.57e-168	600
results	results	85.988	521	65	4	1116425	1116939	3481702	3482220	5.57e-168	600
results	results	94.709	378	20	0	1165552	1165929	959670	960047	8.27e-166	592
results	results	79.407	675	139	0	3350347	3351021	1110450	1111124	2.88e-165	591
results	results	79.407	675	139	0	801199	801873	2280983	2280309	2.88e-165	591
results	results	76.399	822	184	6	3228904	3229720	1346973	1347789	2.88e-165	590
results	results	76.399	822	184	6	1037800	1038616	2066683	2067499	2.88e-165	590
results	results	100.000	317	0	0	4795969	4796285	959670	959986	7.74e-160	572
results	results	75.853	791	189	2	3811059	3811848	2287215	2288004	1.71e-155	559
results	results	75.853	791	189	2	3343326	3344115	3841672	3842461	1.71e-155	559
results	results	77.517	596	48	4	3427076	3427670	2204427	2203917	2.37e-147	531
results	results	98.052	308	6	0	118448	118755	137652	137959	8.27e-147	529
results	results	98.052	308	6	0	106035	106342	150065	150372	8.27e-147	529
results	results	96.855	318	10	0	4795969	4796286	2698312	2697995	8.27e-147	529
results	results	69.767	1204	307	13	975418	976615	347989	346837	3.52e-145	524
results	results	69.767	1204	307	13	315220	316372	1285788	1284591	3.52e-145	524
results	results	66.210	2116	653	30	3022360	3024453	2964008	2966083	6.36e-142	514
results	results	66.210	2116	653	30	2621519	2623594	3066998	3069091	6.36e-142	514
results	results	69.670	1243	363	10	1775709	1776944	2679596	2678361	7.75e-141	510
results	results	69.670	1243	363	10	1184269	1185504	3293498	3294733	7.75e-141	510
results	results	77.811	676	133	11	1106240	1106905	708785	708117	7.75e-141	509
results	results	77.811	676	133	11	4657464	4658132	1416078	1415413	7.75e-141	509
results	results	70.826	1066	292	7	4781998	4783052	4392827	4391770	9.44e-140	507
results	results	74.839	775	189	5	3795306	3796077	2067512	2066741	1.15e-138	502
results	results	74.839	775	189	5	3228962	3229733	3857443	3858214	1.15e-138	502
results	results	67.480	1599	485	17	3592562	3594141	3711742	3710160	1.71e-136	495
results	results	67.480	1599	485	17	3596756	3598338	3715936	3714357	1.71e-136	495
results	results	82.056	496	89	0	2285544	2286039	4667817	4667322	5.96e-136	494
results	results	82.056	496	89	0	2285664	2286159	4667937	4667442	5.96e-136	494
results	results	69.142	1306	357	22	2607109	2608391	2979129	2977847	3.76e-132	481
results	results	69.142	1306	357	22	2608473	2609755	2980493	2979211	3.76e-132	481
results	results	74.629	741	181	4	3811108	3811846	1988680	1987945	4.58e-131	478
results	results	74.629	741	181	4	3150166	3150901	3841674	3842412	4.58e-131	478
results	results	79.115	565	105	7	4529793	4530351	4794689	4794132	2.37e-128	468
results	results	77.453	581	119	2	2969263	2969843	3121879	3121311	1.23e-125	460
results	results	77.453	581	119	2	2969572	2970140	3122188	3121608	1.23e-125	460
results	results	94.521	292	16	0	1117963	1118254	3983644	3983935	1.50e-124	455
results	results	96.113	283	9	2	800697	800978	682733	682452	5.23e-124	454
results	results	96.113	283	9	2	4631799	4632080	1110229	1109948	5.23e-124	454
results	results	99.606	254	1	0	4713278	4713531	4418773	4418520	5.23e-124	454
results	results	68.740	1222	354	12	203174	204384	29513	28309	5.23e-124	453
results	results	68.740	1222	354	12	4628498	4629702	236001	234791	5.23e-124	453
results	results	87.601	371	40	4	4564649	4565016	4511485	4511118	6.37e-123	450
results	results	88.663	344	33	1	1101019	1101356	1184584	1184927	7.75e-122	446
results	results	88.663	344	33	1	875411	875754	1410192	1410529	7.75e-122	446
results	results	86.921	367	48	0	1820441	1820807	3338422	3338788	7.75e-122	446
results	results	74.965	707	163	10	2905521	2906220	2186095	2185396	2.71e-121	445
results	results	74.965	707	163	10	3445135	3445834	3185930	3185231	2.71e-121	445
results	results	71.096	903	226	9	3343355	3344247	1987972	1988849	9.45e-121	444
results	results	71.096	903	226	9	3150193	3151070	2287975	2287083	9.45e-121	444
results	results	99.600	250	0	1	4798118	4798366	4803455	4803206	9.45e-121	444
results	results	92.131	305	24	0	3113563	3113867	1951276	1951580	9.45e-121	443
results	results	92.131	305	24	0	3113497	3113801	1951342	1951646	9.45e-121	443
results	results	68.851	1175	341	11	3961498	3962663	4009489	4008331	9.45e-121	443
results	results	68.851	1175	341	11	3962920	3964078	4010911	4009746	9.45e-121	443
results	results	93.069	303	16	4	961179	961476	1109924	1110226	1.15e-119	439
results	results	93.069	303	16	4	800673	800975	1270352	1270649	1.15e-119	439
results	results	81.250	464	81	4	1110283	1110743	1184472	1184932	1.71e-117	433
results	results	81.250	464	81	4	875299	875759	1419456	1419916	1.71e-117	433
results	results	70.774	917	247	9	4018528	4019435	4228003	4227099	2.54e-115	425
results	results	70.774	917	247	9	4023012	4023916	4232487	4231580	2.54e-115	425
results	results	68.691	1169	280	27	1548457	1549606	245876	246977	4.58e-112	415
results	results	68.691	1169	280	27	214259	215360	3626487	3625338	4.58e-112	415
results	results	70.930	860	246	3	2100968	2101825	4515701	4514844	4.58e-112	415
results	results	76.367	567	132	2	2285533	2286098	4667888	4667323	1.60e-111	412
results	results	76.367	567	132	2	2285593	2286158	4667948	4667383	1.60e-111	412
results	results	76.619	556	122	4	1549056	1549604	347382	346828	6.80e-110	407
results	results	76.619	556	122	4	315211	315765	3625340	3625888	6.80e-110	407
results	results	74.598	622	156	2	4366799	4367419	1492381	1493001	8.29e-109	403
results	results	74.598	622	156	2	4475123	4475743	4613489	4614109	8.29e-109	403
results	results	65.909	1804	539	33	1120632	1122397	3299273	3297508	2.89e-108	401
results	results	65.909	1804	539	33	1779719	1781484	4714347	4716112	2.89e-108	401
results	results	67.993	1106	267	18	315205	316296	246982	245950	1.23e-106	397
results	results	67.993	1106	267	18	214333	215365	347913	346822	1.23e-106	397
results	results	67.486	1261	388	11	2313707	2314959	4474668	4473422	1.23e-106	397
results	results	67.486	1261	388	11	4323290	4324536	4638522	4639774	1.23e-106	397
results	results	91.756	279	18	3	961203	961476	682733	682455	5.23e-105	391
results	results	73.185	675	173	4	4512118	4512788	876955	876285	5.23e-105	391
results	results	91.756	279	18	3	4631802	4632080	1270649	1270376	5.23e-105	391
results	results	73.185	675	173	4	2413574	2414244	1456006	1455336	5.23e-105	391
results	results	91.606	274	23	0	3113594	3113867	1951274	1951547	5.23e-105	391
results	results	91.606	274	23	0	3113495	3113768	1951373	1951646	5.23e-105	391
results	results	93.156	263	14	2	2522550	2522809	765752	766013	1.83e-104	389
results	results	93.156	263	14	2	2524516	2524777	767720	767979	1.83e-104	389
results	results	81.955	399	66	3	2283498	2283893	1417873	1418268	6.37e-104	388
results	results	81.955	399	66	3	1108700	1109095	4669983	4669588	6.37e-104	388
results	results	66.984	1157	264	19	975418	976569	245877	246920	2.22e-103	386
results	results	66.984	1157	264	19	214260	215303	1284591	1285742	2.22e-103	386
results	results	91.176	272	24	0	4361680	4361951	4619138	4618867	7.76e-103	383
results	results	99.533	214	1	0	1361401	1361614	1230312	1230525	2.71e-102	382
results	results	99.533	214	1	0	921139	921352	2502464	2502251	2.71e-102	382
results	results	65.625	1952	578	44	2878618	2880516	463615	465526	2.71e-102	381
results	results	65.625	1952	578	44	432091	434002	3212833	3210935	2.71e-102	381
results	results	87.748	302	37	0	1820695	1820996	3338298	3338599	3.30e-101	379
results	results	66.917	1333	400	17	1423757	1425064	2361976	2363292	1.15e-100	377
results	results	67.093	1328	406	17	1500573	1501889	2438801	2440108	1.15e-100	377
results	results	76.154	520	114	3	1549074	1549585	1285261	1285778	4.02e-100	375
results	results	69.483	947	268	11	1119321	1120258	3300578	3299644	4.02e-100	375
results	results	76.154	520	114	3	976088	976605	3625870	3625359	4.02e-100	375
results	results	69.483	947	268	11	1781855	1782789	4716486	4717423	4.02e-100	375
results	results	71.683	731	203	4	1037875	1038603	180763	181491	4.90e-99	371
results	results	71.683	731	203	4	149146	149874	1347048	1347776	4.90e-99	371
results	results	72.812	537	60	4	3426589	3427040	2204095	2203560	4.90e-99	370
results	results	69.793	821	212	6	4140952	4141748	851353	850545	1.71e-98	369
results	results	67.650	1119	342	8	2963938	2965046	1615521	1616629	1.71e-98	369
results	results	67.650	1119	342	8	2163746	2164854	3126405	3127513	1.71e-98	369
results	results	71.706	721	198	4	1647507	1648224	3526417	3525700	1.71e-98	369
results	results	71.706	721	198	4	1648527	1649244	3527437	3526720	1.71e-98	369
results	results	69.793	821	212	6	2439176	2439984	4324436	4323640	1.71e-98	369
results	results	98.578	211	3	0	2330745	2330955	2502460	2502250	5.97e-98	368
results	results	89.630	270	17	1	2678923	2679181	1871127	1870858	5.97e-98	367
results	results	89.630	270	17	1	4253054	4253323	2908679	2908421	5.97e-98	367
results	results	99.034	207	2	0	2269868	2270074	1510389	1510183	2.08e-97	365
results	results	74.468	564	129	4	1115847	1116395	1393901	1394464	7.27e-97	364
results	results	74.468	564	129	4	1084728	1085291	1425020	1425568	7.27e-97	364
results	results	100.000	201	0	0	4468635	4468835	4418774	4418974	7.27e-97	363
results	results	67.699	1130	339	12	3102632	3103748	514352	515468	2.54e-96	362
results	results	98.558	208	3	0	2330745	2330952	1230316	1230523	2.54e-96	362
results	results	67.699	1130	339	12	482737	483853	1940411	1941527	2.54e-96	362
results	results	78.093	493	67	18	2753980	2754442	2833797	2833316	3.09e-95	359
results	results	97.183	213	6	0	1775242	1775454	2502250	2502462	3.09e-95	358
results	results	97.183	213	6	0	1361403	1361615	3293243	3293031	3.09e-95	358
results	results	74.954	543	130	4	1093052	1093593	1220980	1221517	3.77e-94	354
results	results	95.475	221	10	0	1775234	1775454	1230534	1230314	3.77e-94	354
results	results	74.954	543	130	4	911807	912344	1402225	1402766	3.77e-94	354
results	results	95.475	221	10	0	921141	921361	3293243	3293023	3.77e-94	354
results	results	88.848	269	18	2	2678923	2679180	1280596	1280329	1.31e-93	352
results	results	88.848	269	18	2	971156	971423	2908422	2908679	1.31e-93	352
results	results	68.016	988	312	2	3592556	3593541	3711148	3710163	1.31e-93	352
results	results	68.016	988	312	2	3597350	3598335	3715942	3714957	1.31e-93	352
results	results	96.698	212	7	0	2330745	2330956	3293241	3293030	4.59e-93	352
results	results	98.020	202	4	0	4600144	4600345	2502452	2502251	5.59e-92	347
results	results	97.537	203	5	0	4600144	4600346	1230324	1230526	6.81e-91	344
results	results	93.392	227	15	0	334115	334341	365546	365772	2.38e-90	343
results	results	93.392	227	15	0	333929	334155	365639	365865	2.38e-90	343
results	results	79.518	415	69	9	4779621	4780030	4510317	4510720	8.29e-90	340
results	results	95.714	210	9	0	3834740	3834949	4789822	4790031	2.90e-89	339
results	results	65.272	1578	510	16	2930445	2932003	1448149	1449707	2.90e-89	338
results	results	65.272	1578	510	16	4518417	4519975	3159448	3161006	2.90e-89	338
results	results	95.215	209	10	0	1483673	1483881	557951	557743	1.23e-87	333
results	results	95.215	209	10	0	526128	526336	2379984	2380192	1.23e-87	333
results	results	88.550	262	28	2	800407	800667	683079	682819	4.30e-87	331
results	results	88.550	262	28	2	4632166	4632426	1109918	1109658	4.30e-87	331
results	results	94.366	213	12	0	4789030	4789242	1921150	1921362	4.30e-87	331
results	results	94.762	210	11	0	4600144	4600353	3293233	3293024	1.50e-86	330
results	results	94.836	213	8	2	526134	526344	75484	75273	1.50e-86	329
results	results	94.836	213	8	2	43656	43867	557959	557749	1.50e-86	329
results	results	95.215	209	9	1	2524595	2524803	755971	756178	1.50e-86	329
results	results	95.215	209	9	1	2534351	2534558	765726	765934	1.50e-86	329
results	results	94.340	212	12	0	3083372	3083583	4811695	4811484	1.50e-86	329
results	results	94.737	209	11	0	4446207	4446415	4377816	4377608	5.23e-86	328
results	results	94.737	209	11	0	4441788	4441996	4382235	4382027	5.23e-86	328
results	results	87.218	266	34	0	1820677	1820942	3337924	3338189	5.23e-86	327
results	results	96.040	202	7	1	1701589	1701789	557749	557950	1.83e-85	325
results	results	96.040	202	7	1	526134	526335	3473362	3473162	1.83e-85	325
results	results	94.660	206	11	0	2883607	2883812	557956	557751	2.23e-84	323
results	results	97.382	191	5	0	800864	801054	682382	682192	2.23e-84	323
results	results	94.660	206	11	0	526136	526341	3207639	3207844	2.23e-84	323
results	results	70.833	672	194	2	3795361	3796031	2499885	2500555	2.23e-84	322
results	results	70.833	672	194	2	1363310	1363980	3857489	3858159	2.23e-84	322
results	results	70.039	761	210	9	2230608	2231359	1062930	1062179	7.77e-84	321
results	results	70.039	761	210	9	752928	753679	1549016	1549767	7.77e-84	321
results	results	69.672	732	222	0	4690726	4691457	1411478	1410747	7.77e-84	320
results	results	69.672	732	222	0	1101574	1102305	1431358	1430627	7.77e-84	320
results	results	76.432	454	97	6	4440638	4441086	4251223	4251671	2.71e-83	319
results	results	76.432	454	97	6	3999344	3999792	4376906	4376458	2.71e-83	319
results	results	70.000	730	215	4	3795332	3796059	181491	180764	3.30e-82	315
results	results	70.000	730	215	4	149147	149874	3857461	3858188	3.30e-82	315
results	results	70.772	674	181	7	1363321	1363986	1347088	1347753	4.02e-81	311
results	results	70.623	674	182	6	1037915	1038580	2500544	2499879	4.02e-81	311
results	results	93.689	206	12	1	1483670	1483875	75280	75484	1.40e-80	310
results	results	72.359	568	155	2	3426407	3426973	2205409	2204843	1.40e-80	310
results	results	93.689	206	12	1	43663	43867	2380195	2379990	1.40e-80	310
results	results	69.172	785	230	6	3035575	3036353	2694891	2695669	1.40e-80	309
results	results	69.172	785	230	6	1168196	1168974	3055098	3055876	1.40e-80	309
results	results	77.720	386	86	0	2285533	2285918	4667708	4667323	1.40e-80	309
results	results	77.720	386	86	0	2285773	2286158	4667948	4667563	1.40e-80	309
results	results	89.912	228	23	0	4361679	4361906	4619094	4618867	4.90e-80	308
results	results	93.204	206	12	1	2883607	2883812	2380195	2379992	1.71e-79	306
results	results	93.204	206	12	1	1483670	1483873	3207844	3207639	1.71e-79	306
results	results	94.030	201	11	1	2883612	2883812	75283	75482	1.71e-79	306
results	results	94.030	201	11	1	43666	43865	3207839	3207639	1.71e-79	306
results	results	93.171	205	13	1	1701589	1701792	2379990	2380194	5.97e-79	304
results	results	93.171	205	13	1	1483671	1483875	3473159	3473362	5.97e-79	304
results	results	96.196	184	7	0	1	184	31381	31564	7.28e-78	301
results	results	93.171	205	12	2	1701589	1701792	75484	75281	7.28e-78	300
results	results	93.171	205	12	2	43664	43867	3473159	3473362	7.28e-78	300
results	results	95.699	186	8	0	3304017	3304202	4672923	4672738	7.28e-78	300
results	results	65.765	1405	420	27	2234009	2235381	1356372	1357747	2.54e-77	299
results	results	65.765	1405	420	27	1047199	1048574	1546366	1544994	2.54e-77	299
results	results	98.824	170	2	0	453899	454068	488060	488229	2.54e-77	298
results	results	84.387	269	30	2	3996329	3996596	2908422	2908679	2.54e-77	298
results	results	67.925	901	281	7	3688098	3688994	3956683	3955787	2.54e-77	298
results	results	67.925	901	281	7	3697068	3697964	3965653	3964757	2.54e-77	298
results	results	84.387	269	30	2	2678923	2679180	4254419	4254686	2.54e-77	298
results	results	96.196	184	6	1	1	184	31556	31738	8.86e-77	297
results	results	95.652	184	8	0	2280560	2280743	2327311	2327128	8.86e-77	297
results	results	68.048	917	265	14	3725190	3726092	3287317	3286415	3.09e-76	296
results	results	68.048	917	265	14	1768626	1769528	3927659	3928561	3.09e-76	296
results	results	91.346	208	18	0	3113660	3113867	1951274	1951481	3.09e-76	295
results	results	91.346	208	18	0	3113495	3113702	1951439	1951646	3.09e-76	295
results	results	93.000	200	13	1	1701591	1701789	3207639	3207838	3.09e-76	295
results	results	93.000	200	13	1	2883613	2883812	3473162	3473360	3.09e-76	295
results	results	74.944	447	110	2	2285534	2285979	4667767	4667322	3.09e-76	295
results	results	74.944	447	110	2	2285714	2286159	4667947	4667502	3.09e-76	295
results	results	79.480	346	61	5	1110395	1110738	1410192	1410529	3.77e-75	291
results	results	79.480	346	61	5	1101019	1101356	1419568	1419911	3.77e-75	291
results	results	88.889	225	24	1	3834346	3834570	1899909	1900132	1.32e-74	290
results	results	88.889	225	24	1	4224049	4224272	3818950	3819174	1.32e-74	290
results	results	72.519	524	138	3	4781425	4781945	4393341	4392821	4.59e-74	288
results	results	89.352	216	23	0	3426862	3427077	2204741	2204526	1.60e-73	287
